GlobalTracer.FirstPowerUp_Info: Sat Mar 24 09:12:02 PDT 2018: ***** Starting autonomous *****
GlobalTracer.FirstPowerUp_Info: WASNO_Practice_  4 (Blue2) [FMSConnected=true]
GlobalTracer.CmdAutoSwitch_Info: alliance=Blue, gameSpecificMsg=LLL, delay=0.000, fwdDistance=60, startPosition=-102.0, flipInFlight=true
GlobalTracer.printPidInfo_Info: [3.715] gyroTurnPidCtrl: Target=   0.0, Input=  -0.5, Error=   0.5, PIDTerms= 0.006/ 0.000/ 0.000/ 0.000, Output= 0.006(-0.700/0.700), Volt=9.4(9.0)
GlobalTracer.printPidInfo_Info: [3.800] encoderXPidCtrl: Target=   0.0, Input=  -0.9, Error=   0.9, PIDTerms= 0.130/ 0.000/ 0.001/ 0.000, Output= 0.130(-0.700/0.700), Volt=9.3(9.0)
GlobalTracer.printPidInfo_Info: [3.800] encoderYPidCtrl: Target=-129.0, Input=  -2.7, Error=-126.3, PIDTerms=-3.789/ 0.000/ 0.000/-0.000, Output=-0.600(-0.600/0.600), Volt=9.3(9.0)
GlobalTracer.printPidInfo_Info: [3.800] gyroTurnPidCtrl: Target=   0.0, Input=  -0.5, Error=   0.5, PIDTerms= 0.006/ 0.000/-0.000/ 0.000, Output= 0.006(-0.700/0.700), Volt=9.3(9.0)
GlobalTracer.printPidInfo_Info: [3.894] encoderXPidCtrl: Target=   0.0, Input=  -0.9, Error=   0.9, PIDTerms= 0.130/ 0.000/ 0.000/ 0.000, Output= 0.130(-0.700/0.700), Volt=9.4(9.0)
GlobalTracer.printPidInfo_Info: [3.894] encoderYPidCtrl: Target=-129.0, Input=  -2.7, Error=-126.3, PIDTerms=-3.789/ 0.000/ 0.000/-0.000, Output=-0.600(-0.600/0.600), Volt=9.4(9.0)
GlobalTracer.printPidInfo_Info: [3.894] gyroTurnPidCtrl: Target=   0.0, Input=  -0.5, Error=   0.5, PIDTerms= 0.006/ 0.000/ 0.000/ 0.000, Output= 0.006(-0.700/0.700), Volt=9.4(9.0)
GlobalTracer.printPidInfo_Info: [3.981] encoderXPidCtrl: Target=   0.0, Input=  -0.9, Error=   0.9, PIDTerms= 0.130/ 0.000/ 0.000/ 0.000, Output= 0.130(-0.700/0.700), Volt=9.4(9.0)
GlobalTracer.printPidInfo_Info: [3.981] encoderYPidCtrl: Target=-129.0, Input=  -2.7, Error=-126.3, PIDTerms=-3.789/ 0.000/ 0.000/-0.000, Output=-0.600(-0.600/0.600), Volt=9.4(9.0)
GlobalTracer.printPidInfo_Info: [3.981] gyroTurnPidCtrl: Target=   0.0, Input=  -0.5, Error=   0.5, PIDTerms= 0.006/ 0.000/ 0.000/ 0.000, Output= 0.006(-0.700/0.700), Volt=9.4(9.0)
GlobalTracer.printPidInfo_Info: [4.072] encoderXPidCtrl: Target=   0.0, Input=  -0.9, Error=   0.9, PIDTerms= 0.130/ 0.000/ 0.000/ 0.000, Output= 0.130(-0.700/0.700), Volt=9.4(9.0)
GlobalTracer.printPidInfo_Info: [4.072] encoderYPidCtrl: Target=-129.0, Input=  -2.7, Error=-126.3, PIDTerms=-3.789/ 0.000/ 0.000/-0.000, Output=-0.600(-0.600/0.600), Volt=9.4(9.0)
GlobalTracer.printPidInfo_Info: [4.072] gyroTurnPidCtrl: Target=   0.0, Input=  -0.5, Error=   0.5, PIDTerms= 0.006/ 0.000/ 0.000/ 0.000, Output= 0.006(-0.700/0.700), Volt=9.3(9.0)
GlobalTracer.printPidInfo_Info: [4.150] encoderXPidCtrl: Target=   0.0, Input=  -0.9, Error=   0.9, PIDTerms= 0.130/ 0.000/ 0.000/ 0.000, Output= 0.130(-0.700/0.700), Volt=9.3(9.0)
GlobalTracer.printPidInfo_Info: [4.150] encoderYPidCtrl: Target=-129.0, Input=  -2.7, Error=-126.3, PIDTerms=-3.789/ 0.000/ 0.000/-0.000, Output=-0.600(-0.600/0.600), Volt=9.4(9.0)
GlobalTracer.printPidInfo_Info: [4.150] gyroTurnPidCtrl: Target=   0.0, Input=  -0.5, Error=   0.5, PIDTerms= 0.006/ 0.000/ 0.000/ 0.000, Output= 0.006(-0.700/0.700), Volt=9.4(9.0)
GlobalTracer.printPidInfo_Info: [4.228] encoderXPidCtrl: Target=   0.0, Input=  -0.9, Error=   0.9, PIDTerms= 0.130/ 0.000/ 0.000/ 0.000, Output= 0.130(-0.700/0.700), Volt=9.4(9.0)
GlobalTracer.printPidInfo_Info: [4.228] encoderYPidCtrl: Target=-129.0, Input=  -2.7, Error=-126.3, PIDTerms=-3.789/ 0.000/ 0.000/-0.000, Output=-0.600(-0.600/0.600), Volt=9.4(9.0)
GlobalTracer.printPidInfo_Info: [4.228] gyroTurnPidCtrl: Target=   0.0, Input=  -0.5, Error=   0.5, PIDTerms= 0.006/ 0.000/ 0.000/ 0.000, Output= 0.006(-0.700/0.700), Volt=9.4(9.0)
GlobalTracer.printPidInfo_Info: [4.310] encoderXPidCtrl: Target=   0.0, Input=  -0.9, Error=   0.9, PIDTerms= 0.130/ 0.000/ 0.001/ 0.000, Output= 0.131(-0.700/0.700), Volt=9.3(9.0)
GlobalTracer.printPidInfo_Info: [4.310] encoderYPidCtrl: Target=-129.0, Input=  -2.7, Error=-126.3, PIDTerms=-3.789/ 0.000/ 0.000/-0.000, Output=-0.600(-0.600/0.600), Volt=9.3(9.0)
GlobalTracer.printPidInfo_Info: [4.310] gyroTurnPidCtrl: Target=   0.0, Input=  -0.5, Error=   0.5, PIDTerms= 0.006/ 0.000/ 0.000/ 0.000, Output= 0.006(-0.700/0.700), Volt=9.3(9.0)
GlobalTracer.printPidInfo_Info: [4.401] encoderXPidCtrl: Target=   0.0, Input=  -0.9, Error=   0.9, PIDTerms= 0.130/ 0.000/ 0.000/ 0.000, Output= 0.130(-0.700/0.700), Volt=9.3(9.0)
GlobalTracer.printPidInfo_Info: [4.401] encoderYPidCtrl: Target=-129.0, Input=  -2.7, Error=-126.3, PIDTerms=-3.789/ 0.000/ 0.000/-0.000, Output=-0.600(-0.600/0.600), Volt=9.3(9.0)
GlobalTracer.printPidInfo_Info: [4.401] gyroTurnPidCtrl: Target=   0.0, Input=  -0.5, Error=   0.5, PIDTerms= 0.006/ 0.000/ 0.000/ 0.000, Output= 0.006(-0.700/0.700), Volt=9.4(9.0)
GlobalTracer.printPidInfo_Info: [4.477] encoderXPidCtrl: Target=   0.0, Input=  -0.9, Error=   0.9, PIDTerms= 0.130/ 0.000/ 0.000/ 0.000, Output= 0.130(-0.700/0.700), Volt=9.4(9.0)
GlobalTracer.printPidInfo_Info: [4.477] encoderYPidCtrl: Target=-129.0, Input=  -2.7, Error=-126.3, PIDTerms=-3.789/ 0.000/ 0.000/-0.000, Output=-0.600(-0.600/0.600), Volt=9.4(9.0)
GlobalTracer.printPidInfo_Info: [4.477] gyroTurnPidCtrl: Target=   0.0, Input=  -0.5, Error=   0.5, PIDTerms= 0.006/ 0.000/ 0.000/ 0.000, Output= 0.006(-0.700/0.700), Volt=9.5(9.0)
GlobalTracer.printPidInfo_Info: [4.571] encoderXPidCtrl: Target=   0.0, Input=  -0.9, Error=   0.9, PIDTerms= 0.130/ 0.000/ 0.001/ 0.000, Output= 0.131(-0.700/0.700), Volt=9.3(9.0)
GlobalTracer.printPidInfo_Info: [4.571] encoderYPidCtrl: Target=-129.0, Input=  -2.7, Error=-126.3, PIDTerms=-3.789/ 0.000/ 0.000/-0.000, Output=-0.600(-0.600/0.600), Volt=9.3(9.0)
GlobalTracer.printPidInfo_Info: [4.571] gyroTurnPidCtrl: Target=   0.0, Input=  -0.5, Error=   0.5, PIDTerms= 0.006/ 0.000/ 0.000/ 0.000, Output= 0.006(-0.700/0.700), Volt=9.3(9.0)
GlobalTracer.printPidInfo_Info: [4.639] encoderXPidCtrl: Target=   0.0, Input=  -0.9, Error=   0.9, PIDTerms= 0.130/ 0.000/ 0.000/ 0.000, Output= 0.130(-0.700/0.700), Volt=9.3(9.0)
GlobalTracer.printPidInfo_Info: [4.639] encoderYPidCtrl: Target=-129.0, Input=  -2.7, Error=-126.3, PIDTerms=-3.789/ 0.000/ 0.000/-0.000, Output=-0.600(-0.600/0.600), Volt=9.3(9.0)
GlobalTracer.printPidInfo_Info: [4.639] gyroTurnPidCtrl: Target=   0.0, Input=  -0.5, Error=   0.5, PIDTerms= 0.006/ 0.000/ 0.000/ 0.000, Output= 0.006(-0.700/0.700), Volt=9.3(9.0)
GlobalTracer.printPidInfo_Info: [4.713] encoderXPidCtrl: Target=   0.0, Input=  -0.9, Error=   0.9, PIDTerms= 0.130/ 0.000/ 0.000/ 0.000, Output= 0.130(-0.700/0.700), Volt=9.4(9.0)
GlobalTracer.printPidInfo_Info: [4.713] encoderYPidCtrl: Target=-129.0, Input=  -2.7, Error=-126.3, PIDTerms=-3.789/ 0.000/ 0.000/-0.000, Output=-0.600(-0.600/0.600), Volt=9.4(9.0)
GlobalTracer.printPidInfo_Info: [4.713] gyroTurnPidCtrl: Target=   0.0, Input=  -0.5, Error=   0.5, PIDTerms= 0.006/ 0.000/ 0.000/ 0.000, Output= 0.006(-0.700/0.700), Volt=9.3(9.0)
GlobalTracer.printPidInfo_Info: [4.780] encoderXPidCtrl: Target=   0.0, Input=  -0.9, Error=   0.9, PIDTerms= 0.130/ 0.000/ 0.000/ 0.000, Output= 0.130(-0.700/0.700), Volt=9.4(9.0)
GlobalTracer.printPidInfo_Info: [4.780] encoderYPidCtrl: Target=-129.0, Input=  -2.7, Error=-126.3, PIDTerms=-3.789/ 0.000/ 0.000/-0.000, Output=-0.600(-0.600/0.600), Volt=9.4(9.0)
GlobalTracer.printPidInfo_Info: [4.780] gyroTurnPidCtrl: Target=   0.0, Input=  -0.5, Error=   0.5, PIDTerms= 0.006/ 0.000/ 0.000/ 0.000, Output= 0.007(-0.700/0.700), Volt=9.4(9.0)
GlobalTracer.printPidInfo_Info: [4.859] encoderXPidCtrl: Target=   0.0, Input=  -0.9, Error=   0.9, PIDTerms= 0.130/ 0.000/ 0.000/ 0.000, Output= 0.130(-0.700/0.700), Volt=9.3(9.0)
GlobalTracer.printPidInfo_Info: [4.859] encoderYPidCtrl: Target=-129.0, Input=  -2.7, Error=-126.3, PIDTerms=-3.789/ 0.000/ 0.000/-0.000, Output=-0.600(-0.600/0.600), Volt=9.3(9.0)
GlobalTracer.printPidInfo_Info: [4.859] gyroTurnPidCtrl: Target=   0.0, Input=  -0.5, Error=   0.5, PIDTerms= 0.006/ 0.000/ 0.000/ 0.000, Output= 0.006(-0.700/0.700), Volt=9.3(9.0)
GlobalTracer.printPidInfo_Info: [4.935] encoderXPidCtrl: Target=   0.0, Input=  -0.9, Error=   0.9, PIDTerms= 0.130/ 0.000/ 0.000/ 0.000, Output= 0.130(-0.700/0.700), Volt=9.3(9.0)
GlobalTracer.printPidInfo_Info: [4.935] encoderYPidCtrl: Target=-129.0, Input=  -2.7, Error=-126.3, PIDTerms=-3.789/ 0.000/ 0.000/-0.000, Output=-0.600(-0.600/0.600), Volt=9.4(9.0)
GlobalTracer.printPidInfo_Info: [4.935] gyroTurnPidCtrl: Target=   0.0, Input=  -0.5, Error=   0.5, PIDTerms= 0.006/ 0.000/ 0.000/ 0.000, Output= 0.007(-0.700/0.700), Volt=9.4(9.0)
GlobalTracer.printPidInfo_Info: [5.025] encoderXPidCtrl: Target=   0.0, Input=  -0.9, Error=   0.9, PIDTerms= 0.131/ 0.000/ 0.001/ 0.000, Output= 0.133(-0.700/0.700), Volt=9.3(9.0)
GlobalTracer.printPidInfo_Info: [5.025] encoderYPidCtrl: Target=-129.0, Input=  -2.7, Error=-126.3, PIDTerms=-3.789/ 0.000/ 0.000/-0.000, Output=-0.600(-0.600/0.600), Volt=9.3(9.0)
GlobalTracer.printPidInfo_Info: [5.025] gyroTurnPidCtrl: Target=   0.0, Input=  -0.5, Error=   0.5, PIDTerms= 0.006/ 0.000/-0.000/ 0.000, Output= 0.006(-0.700/0.700), Volt=9.4(9.0)
GlobalTracer.printPidInfo_Info: [5.113] encoderXPidCtrl: Target=   0.0, Input=  -0.9, Error=   0.9, PIDTerms= 0.132/ 0.000/ 0.001/ 0.000, Output= 0.133(-0.700/0.700), Volt=9.3(9.0)
GlobalTracer.printPidInfo_Info: [5.113] encoderYPidCtrl: Target=-129.0, Input=  -2.7, Error=-126.3, PIDTerms=-3.788/ 0.000/ 0.000/-0.000, Output=-0.600(-0.600/0.600), Volt=9.3(9.0)
GlobalTracer.printPidInfo_Info: [5.113] gyroTurnPidCtrl: Target=   0.0, Input=  -0.5, Error=   0.5, PIDTerms= 0.006/ 0.000/ 0.000/ 0.000, Output= 0.006(-0.700/0.700), Volt=9.3(9.0)
GlobalTracer.printPidInfo_Info: [5.210] encoderXPidCtrl: Target=   0.0, Input=  -0.9, Error=   0.9, PIDTerms= 0.132/ 0.000/ 0.000/ 0.000, Output= 0.132(-0.700/0.700), Volt=9.4(9.0)
GlobalTracer.printPidInfo_Info: [5.210] encoderYPidCtrl: Target=-129.0, Input=  -2.7, Error=-126.3, PIDTerms=-3.788/ 0.000/ 0.000/-0.000, Output=-0.600(-0.600/0.600), Volt=9.4(9.0)
GlobalTracer.printPidInfo_Info: [5.210] gyroTurnPidCtrl: Target=   0.0, Input=  -0.5, Error=   0.5, PIDTerms= 0.006/ 0.000/ 0.000/ 0.000, Output= 0.006(-0.700/0.700), Volt=9.4(9.0)
GlobalTracer.printPidInfo_Info: [5.297] encoderXPidCtrl: Target=   0.0, Input=  -0.9, Error=   0.9, PIDTerms= 0.132/ 0.000/ 0.000/ 0.000, Output= 0.132(-0.700/0.700), Volt=9.4(9.0)
GlobalTracer.printPidInfo_Info: [5.297] encoderYPidCtrl: Target=-129.0, Input=  -2.7, Error=-126.3, PIDTerms=-3.788/ 0.000/ 0.000/-0.000, Output=-0.600(-0.600/0.600), Volt=9.4(9.0)
GlobalTracer.printPidInfo_Info: [5.297] gyroTurnPidCtrl: Target=   0.0, Input=  -0.5, Error=   0.5, PIDTerms= 0.006/ 0.000/ 0.000/ 0.000, Output= 0.007(-0.700/0.700), Volt=9.4(9.0)
GlobalTracer.printPidInfo_Info: [5.358] encoderXPidCtrl: Target=   0.0, Input=  -0.9, Error=   0.9, PIDTerms= 0.132/ 0.000/ 0.000/ 0.000, Output= 0.132(-0.700/0.700), Volt=9.3(9.0)
GlobalTracer.printPidInfo_Info: [5.358] encoderYPidCtrl: Target=-129.0, Input=  -2.7, Error=-126.3, PIDTerms=-3.788/ 0.000/ 0.000/-0.000, Output=-0.600(-0.600/0.600), Volt=9.3(9.0)
GlobalTracer.printPidInfo_Info: [5.358] gyroTurnPidCtrl: Target=   0.0, Input=  -0.5, Error=   0.5, PIDTerms= 0.006/ 0.000/ 0.000/ 0.000, Output= 0.006(-0.700/0.700), Volt=9.4(9.0)
GlobalTracer.printPidInfo_Info: [5.457] encoderXPidCtrl: Target=   0.0, Input=  -0.9, Error=   0.9, PIDTerms= 0.132/ 0.000/ 0.001/ 0.000, Output= 0.133(-0.700/0.700), Volt=9.5(9.0)
GlobalTracer.printPidInfo_Info: [5.457] encoderYPidCtrl: Target=-129.0, Input=  -2.7, Error=-126.3, PIDTerms=-3.788/ 0.000/ 0.000/-0.000, Output=-0.600(-0.600/0.600), Volt=9.4(9.0)
GlobalTracer.printPidInfo_Info: [5.457] gyroTurnPidCtrl: Target=   0.0, Input=  -0.5, Error=   0.5, PIDTerms= 0.006/ 0.000/ 0.000/ 0.000, Output= 0.006(-0.700/0.700), Volt=9.4(9.0)
GlobalTracer.printPidInfo_Info: [5.546] encoderXPidCtrl: Target=   0.0, Input=  -0.9, Error=   0.9, PIDTerms= 0.132/ 0.000/ 0.000/ 0.000, Output= 0.132(-0.700/0.700), Volt=9.4(9.0)
GlobalTracer.printPidInfo_Info: [5.546] encoderYPidCtrl: Target=-129.0, Input=  -2.7, Error=-126.3, PIDTerms=-3.788/ 0.000/ 0.000/-0.000, Output=-0.600(-0.600/0.600), Volt=9.4(9.0)
GlobalTracer.printPidInfo_Info: [5.546] gyroTurnPidCtrl: Target=   0.0, Input=  -0.5, Error=   0.5, PIDTerms= 0.006/ 0.000/ 0.000/ 0.000, Output= 0.006(-0.700/0.700), Volt=9.4(9.0)
GlobalTracer.printPidInfo_Info: [5.618] encoderXPidCtrl: Target=   0.0, Input=  -0.9, Error=   0.9, PIDTerms= 0.133/ 0.000/ 0.001/ 0.000, Output= 0.134(-0.700/0.700), Volt=9.4(9.0)
GlobalTracer.printPidInfo_Info: [5.618] encoderYPidCtrl: Target=-129.0, Input=  -2.7, Error=-126.3, PIDTerms=-3.788/ 0.000/ 0.000/-0.000, Output=-0.600(-0.600/0.600), Volt=9.4(9.0)
GlobalTracer.printPidInfo_Info: [5.618] gyroTurnPidCtrl: Target=   0.0, Input=  -0.5, Error=   0.5, PIDTerms= 0.006/ 0.000/ 0.000/ 0.000, Output= 0.006(-0.700/0.700), Volt=9.4(9.0)
GlobalTracer.printPidInfo_Info: [5.703] encoderXPidCtrl: Target=   0.0, Input=  -0.9, Error=   0.9, PIDTerms= 0.133/ 0.000/ 0.000/ 0.000, Output= 0.133(-0.700/0.700), Volt=9.4(9.0)
GlobalTracer.printPidInfo_Info: [5.703] encoderYPidCtrl: Target=-129.0, Input=  -2.7, Error=-126.3, PIDTerms=-3.788/ 0.000/ 0.000/-0.000, Output=-0.600(-0.600/0.600), Volt=9.4(9.0)
GlobalTracer.printPidInfo_Info: [5.703] gyroTurnPidCtrl: Target=   0.0, Input=  -0.5, Error=   0.5, PIDTerms= 0.006/ 0.000/ 0.000/ 0.000, Output= 0.006(-0.700/0.700), Volt=9.4(9.0)
GlobalTracer.printPidInfo_Info: [5.777] encoderXPidCtrl: Target=   0.0, Input=  -0.9, Error=   0.9, PIDTerms= 0.133/ 0.000/ 0.000/ 0.000, Output= 0.133(-0.700/0.700), Volt=9.4(9.0)
GlobalTracer.printPidInfo_Info: [5.777] encoderYPidCtrl: Target=-129.0, Input=  -2.7, Error=-126.3, PIDTerms=-3.788/ 0.000/ 0.000/-0.000, Output=-0.600(-0.600/0.600), Volt=9.4(9.0)
GlobalTracer.printPidInfo_Info: [5.777] gyroTurnPidCtrl: Target=   0.0, Input=  -0.6, Error=   0.6, PIDTerms= 0.007/ 0.000/ 0.000/ 0.000, Output= 0.007(-0.700/0.700), Volt=9.4(9.0)
GlobalTracer.printPidInfo_Info: [5.850] encoderXPidCtrl: Target=   0.0, Input=  -0.9, Error=   0.9, PIDTerms= 0.133/ 0.000/ 0.000/ 0.000, Output= 0.133(-0.700/0.700), Volt=9.3(9.0)
GlobalTracer.printPidInfo_Info: [5.850] encoderYPidCtrl: Target=-129.0, Input=  -2.7, Error=-126.3, PIDTerms=-3.788/ 0.000/ 0.000/-0.000, Output=-0.600(-0.600/0.600), Volt=9.3(9.0)
GlobalTracer.printPidInfo_Info: [5.850] gyroTurnPidCtrl: Target=   0.0, Input=  -0.6, Error=   0.6, PIDTerms= 0.007/ 0.000/ 0.000/ 0.000, Output= 0.007(-0.700/0.700), Volt=9.3(9.0)
GlobalTracer.printPidInfo_Info: [5.918] encoderXPidCtrl: Target=   0.0, Input=  -0.9, Error=   0.9, PIDTerms= 0.133/ 0.000/ 0.000/ 0.000, Output= 0.133(-0.700/0.700), Volt=9.4(9.0)
GlobalTracer.printPidInfo_Info: [5.918] encoderYPidCtrl: Target=-129.0, Input=  -2.7, Error=-126.3, PIDTerms=-3.788/ 0.000/ 0.000/-0.000, Output=-0.600(-0.600/0.600), Volt=9.4(9.0)
GlobalTracer.printPidInfo_Info: [5.918] gyroTurnPidCtrl: Target=   0.0, Input=  -0.6, Error=   0.6, PIDTerms= 0.007/ 0.000/ 0.000/ 0.000, Output= 0.007(-0.700/0.700), Volt=9.4(9.0)
GlobalTracer.printPidInfo_Info: [6.018] encoderXPidCtrl: Target=   0.0, Input=  -0.9, Error=   0.9, PIDTerms= 0.133/ 0.000/ 0.000/ 0.000, Output= 0.133(-0.700/0.700), Volt=9.2(9.0)
GlobalTracer.printPidInfo_Info: [6.018] encoderYPidCtrl: Target=-129.0, Input=  -2.7, Error=-126.3, PIDTerms=-3.788/ 0.000/ 0.000/-0.000, Output=-0.600(-0.600/0.600), Volt=9.2(9.0)
GlobalTracer.printPidInfo_Info: [6.018] gyroTurnPidCtrl: Target=   0.0, Input=  -0.6, Error=   0.6, PIDTerms= 0.007/ 0.000/ 0.000/ 0.000, Output= 0.007(-0.700/0.700), Volt=9.2(9.0)
GlobalTracer.postContinuousTask_Info: Stalled=true, Expired=false
GlobalTracer.AutoSwitchPeriodic_Info: sonarDistance=142.4, yPos=2.7
GlobalTracer.Robot_Info: [6.102] CHECK_SONAR_DISTANCE: xPos= -0.89,yPos= -2.73,heading=  -0.6/   0.0,volts=12.0(9.0)
GlobalTracer.printPidInfo_Info: [6.102] encoderXPidCtrl: Target=  -0.9, Input=  -0.9, Error=   0.0, PIDTerms= 0.133/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.700/0.700), Volt=12.0(9.0)
GlobalTracer.printPidInfo_Info: [6.102] encoderYPidCtrl: Target=-145.0, Input=  -2.7, Error=-142.3, PIDTerms=-3.788/ 0.000/ 0.000/-0.000, Output= 0.000(-0.600/0.600), Volt=12.2(9.0)
GlobalTracer.printPidInfo_Info: [6.102] gyroTurnPidCtrl: Target=   0.0, Input=  -0.6, Error=   0.6, PIDTerms= 0.007/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.700/0.700), Volt=12.2(9.0)
GlobalTracer.printPidInfo_Info: [6.202] encoderXPidCtrl: Target=  -0.9, Input=  -0.9, Error=   0.0, PIDTerms= 0.000/ 0.000/ 0.000/-0.000, Output= 0.000(-0.700/0.700), Volt=9.9(9.0)
GlobalTracer.printPidInfo_Info: [6.202] encoderYPidCtrl: Target=-145.0, Input=  -2.7, Error=-142.3, PIDTerms=-4.268/ 0.000/ 0.000/-0.000, Output=-0.600(-0.600/0.600), Volt=9.9(9.0)
GlobalTracer.printPidInfo_Info: [6.202] gyroTurnPidCtrl: Target=   0.0, Input=  -0.6, Error=   0.6, PIDTerms= 0.007/ 0.000/ 0.000/ 0.000, Output= 0.007(-0.700/0.700), Volt=9.9(9.0)
GlobalTracer.printPidInfo_Info: [6.293] encoderXPidCtrl: Target=  -0.9, Input=  -1.0, Error=   0.1, PIDTerms= 0.016/ 0.000/ 0.014/-0.000, Output= 0.029(-0.700/0.700), Volt=9.7(9.0)
GlobalTracer.printPidInfo_Info: [6.293] encoderYPidCtrl: Target=-145.0, Input=  -2.7, Error=-142.3, PIDTerms=-4.268/ 0.000/-0.000/-0.000, Output=-0.600(-0.600/0.600), Volt=9.7(9.0)
GlobalTracer.printPidInfo_Info: [6.293] gyroTurnPidCtrl: Target=   0.0, Input=  -0.7, Error=   0.7, PIDTerms= 0.009/ 0.000/ 0.002/ 0.000, Output= 0.010(-0.700/0.700), Volt=9.7(9.0)
GlobalTracer.printPidInfo_Info: [6.360] encoderXPidCtrl: Target=  -0.9, Input=  -1.6, Error=   0.7, PIDTerms= 0.106/ 0.000/ 0.124/-0.000, Output= 0.229(-0.700/0.700), Volt=9.2(9.0)
GlobalTracer.printPidInfo_Info: [6.360] encoderYPidCtrl: Target=-145.0, Input=  -3.7, Error=-141.3, PIDTerms=-4.238/ 0.000/ 0.014/-0.000, Output=-0.600(-0.600/0.600), Volt=8.9(9.0)
GlobalTracer.printPidInfo_Info: [6.360] gyroTurnPidCtrl: Target=   0.0, Input=  -0.7, Error=   0.7, PIDTerms= 0.009/ 0.000/-0.000/ 0.000, Output= 0.009(-0.700/0.700), Volt=8.9(9.0)
GlobalTracer.printPidInfo_Info: [6.446] encoderXPidCtrl: Target=  -0.9, Input=  -1.7, Error=   0.8, PIDTerms= 0.124/ 0.000/ 0.023/-0.000, Output= 0.147(-0.700/0.700), Volt=9.2(9.0)
GlobalTracer.printPidInfo_Info: [6.446] encoderYPidCtrl: Target=-145.0, Input=  -3.9, Error=-141.1, PIDTerms=-4.232/ 0.000/ 0.002/-0.000, Output=-0.600(-0.600/0.600), Volt=9.2(9.0)
GlobalTracer.printPidInfo_Info: [6.446] gyroTurnPidCtrl: Target=   0.0, Input=  -0.6, Error=   0.6, PIDTerms= 0.008/ 0.000/-0.001/ 0.000, Output= 0.007(-0.700/0.700), Volt=9.2(9.0)
GlobalTracer.printPidInfo_Info: [6.503] encoderXPidCtrl: Target=  -0.9, Input=  -1.8, Error=   0.9, PIDTerms= 0.135/ 0.000/ 0.015/-0.000, Output= 0.151(-0.700/0.700), Volt=9.2(9.0)
GlobalTracer.printPidInfo_Info: [6.503] encoderYPidCtrl: Target=-145.0, Input=  -4.0, Error=-141.0, PIDTerms=-4.229/ 0.000/ 0.002/-0.000, Output=-0.600(-0.600/0.600), Volt=9.2(9.0)
GlobalTracer.printPidInfo_Info: [6.503] gyroTurnPidCtrl: Target=   0.0, Input=  -0.7, Error=   0.7, PIDTerms= 0.008/ 0.000/ 0.001/ 0.000, Output= 0.009(-0.700/0.700), Volt=9.2(9.0)
GlobalTracer.printPidInfo_Info: [6.587] encoderXPidCtrl: Target=  -0.9, Input=  -1.8, Error=   0.9, PIDTerms= 0.136/ 0.000/ 0.001/-0.000, Output= 0.138(-0.700/0.700), Volt=9.3(9.0)
GlobalTracer.printPidInfo_Info: [6.587] encoderYPidCtrl: Target=-145.0, Input=  -4.1, Error=-140.9, PIDTerms=-4.228/ 0.000/ 0.000/-0.000, Output=-0.600(-0.600/0.600), Volt=9.3(9.0)
GlobalTracer.printPidInfo_Info: [6.587] gyroTurnPidCtrl: Target=   0.0, Input=  -0.7, Error=   0.7, PIDTerms= 0.008/ 0.000/-0.000/ 0.000, Output= 0.008(-0.700/0.700), Volt=9.3(9.0)
GlobalTracer.printPidInfo_Info: [6.675] encoderXPidCtrl: Target=  -0.9, Input=  -1.8, Error=   0.9, PIDTerms= 0.138/ 0.000/ 0.002/-0.000, Output= 0.140(-0.700/0.700), Volt=9.1(9.0)
GlobalTracer.printPidInfo_Info: [6.675] encoderYPidCtrl: Target=-145.0, Input=  -4.1, Error=-140.9, PIDTerms=-4.228/ 0.000/ 0.000/-0.000, Output=-0.600(-0.600/0.600), Volt=9.1(9.0)
GlobalTracer.printPidInfo_Info: [6.675] gyroTurnPidCtrl: Target=   0.0, Input=  -0.7, Error=   0.7, PIDTerms= 0.008/ 0.000/ 0.000/ 0.000, Output= 0.008(-0.700/0.700), Volt=9.1(9.0)
GlobalTracer.printPidInfo_Info: [6.741] encoderXPidCtrl: Target=  -0.9, Input=  -1.8, Error=   0.9, PIDTerms= 0.138/ 0.000/ 0.000/-0.000, Output= 0.138(-0.700/0.700), Volt=9.2(9.0)
GlobalTracer.printPidInfo_Info: [6.741] encoderYPidCtrl: Target=-145.0, Input=  -4.1, Error=-140.9, PIDTerms=-4.228/ 0.000/ 0.000/-0.000, Output=-0.600(-0.600/0.600), Volt=9.2(9.0)
GlobalTracer.printPidInfo_Info: [6.741] gyroTurnPidCtrl: Target=   0.0, Input=  -0.7, Error=   0.7, PIDTerms= 0.008/ 0.000/ 0.000/ 0.000, Output= 0.008(-0.700/0.700), Volt=9.2(9.0)
GlobalTracer.printPidInfo_Info: [6.810] encoderXPidCtrl: Target=  -0.9, Input=  -1.8, Error=   0.9, PIDTerms= 0.138/ 0.000/ 0.000/-0.000, Output= 0.138(-0.700/0.700), Volt=9.1(9.0)
GlobalTracer.printPidInfo_Info: [6.810] encoderYPidCtrl: Target=-145.0, Input=  -4.1, Error=-140.9, PIDTerms=-4.228/ 0.000/ 0.000/-0.000, Output=-0.600(-0.600/0.600), Volt=9.1(9.0)
