GlobalTracer.FirstPowerUp_Info: Thu Apr 05 16:22:22 PDT 2018[0.054]: ***** AUTO_MODE *****
GlobalTracer.Vision_Info: Pixy is enabled!
GlobalTracer.FirstPowerUp_Info: _None000 (Blue3) [FMSConnected=true] msg=RRR
GlobalTracer.CmdAutoMoveToCrossField_Info: [0.108] delay=0.0, startPos=LEFT_POS
GlobalTracer.Robot_Info: [0.120] <<< DRIVE_TO_LANE_3>>> xPos=  0.00,yPos=  0.00,heading=   0.0/   0.0,volts=12.8(12.8)
GlobalTracer.printPidInfo_Info: [0.120] encoderXPidCtrl: Target=   0.0, Input=   0.0, Error=   0.0, PIDTerms= 0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.700/0.700), Volt=12.8(12.8)
GlobalTracer.printPidInfo_Info: [25.030] elevatorPidController: Target=  82.0, Input=  81.6, Error=   0.4, PIDTerms= 0.083/ 0.090/ 0.000/ 0.000, Output= 0.173(-1.000/1.000), Volt=12.2(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/true
GlobalTracer.printPidInfo_Info: [25.084] elevatorPidController: Target=  82.0, Input=  81.4, Error=   0.6, PIDTerms= 0.111/ 0.090/ 0.000/ 0.000, Output= 0.201(-1.000/1.000), Volt=12.2(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [25.149] elevatorPidController: Target=  82.0, Input=  81.4, Error=   0.6, PIDTerms= 0.129/ 0.090/ 0.000/ 0.000, Output= 0.219(-0.863/0.863), Volt=12.4(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/true
GlobalTracer.printPidInfo_Info: [25.196] elevatorPidController: Target=  82.0, Input=  81.2, Error=   0.8, PIDTerms= 0.162/ 0.090/ 0.000/ 0.000, Output= 0.252(-0.723/0.723), Volt=12.1(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [25.246] elevatorPidController: Target=  82.0, Input=  81.3, Error=   0.7, PIDTerms= 0.141/ 0.090/-0.000/ 0.000, Output= 0.232(-0.671/0.671), Volt=12.0(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [25.296] elevatorPidController: Target=  82.0, Input=  81.4, Error=   0.6, PIDTerms= 0.124/ 0.090/-0.000/ 0.000, Output= 0.215(-0.620/0.620), Volt=11.9(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [25.347] elevatorPidController: Target=  82.0, Input=  81.4, Error=   0.6, PIDTerms= 0.124/ 0.090/ 0.000/ 0.000, Output= 0.215(-0.620/0.620), Volt=12.0(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [25.384] elevatorPidController: Target=  82.0, Input=  81.4, Error=   0.6, PIDTerms= 0.124/ 0.090/ 0.000/ 0.000, Output= 0.215(-0.620/0.620), Volt=12.2(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [25.429] elevatorPidController: Target=  82.0, Input=  81.4, Error=   0.6, PIDTerms= 0.124/ 0.090/ 0.000/ 0.000, Output= 0.215(-0.620/0.620), Volt=12.4(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [25.478] elevatorPidController: Target=  82.0, Input=  81.4, Error=   0.6, PIDTerms= 0.124/ 0.090/ 0.000/ 0.000, Output= 0.215(-0.620/0.620), Volt=12.3(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [25.525] elevatorPidController: Target=  82.0, Input=  81.4, Error=   0.6, PIDTerms= 0.124/ 0.090/ 0.000/ 0.000, Output= 0.215(-0.620/0.620), Volt=12.3(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [25.573] elevatorPidController: Target=  82.0, Input=  81.4, Error=   0.6, PIDTerms= 0.120/ 0.090/-0.000/ 0.000, Output= 0.210(-0.620/0.620), Volt=12.3(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [25.631] elevatorPidController: Target=  82.0, Input=  81.4, Error=   0.6, PIDTerms= 0.117/ 0.090/-0.000/ 0.000, Output= 0.208(-0.608/0.608), Volt=12.3(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [25.685] elevatorPidController: Target=  82.0, Input=  81.4, Error=   0.6, PIDTerms= 0.117/ 0.090/ 0.000/ 0.000, Output= 0.208(-0.608/0.608), Volt=12.5(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [25.755] elevatorPidController: Target=  82.0, Input=  81.4, Error=   0.6, PIDTerms= 0.117/ 0.091/ 0.000/ 0.000, Output= 0.208(-0.608/0.608), Volt=12.4(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [25.799] elevatorPidController: Target=  82.0, Input=  81.4, Error=   0.6, PIDTerms= 0.117/ 0.091/ 0.000/ 0.000, Output= 0.208(-0.608/0.608), Volt=12.2(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [25.876] elevatorPidController: Target=  82.0, Input=  81.4, Error=   0.6, PIDTerms= 0.117/ 0.091/ 0.000/ 0.000, Output= 0.208(-0.608/0.608), Volt=12.2(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [25.928] elevatorPidController: Target=  82.0, Input=  81.4, Error=   0.6, PIDTerms= 0.117/ 0.091/ 0.000/ 0.000, Output= 0.208(-0.608/0.608), Volt=12.2(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [25.984] elevatorPidController: Target=  82.0, Input=  81.4, Error=   0.6, PIDTerms= 0.117/ 0.091/ 0.000/ 0.000, Output= 0.208(-0.608/0.608), Volt=12.3(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [26.042] elevatorPidController: Target=  82.0, Input=  81.4, Error=   0.6, PIDTerms= 0.113/ 0.091/-0.000/ 0.000, Output= 0.203(-0.583/0.583), Volt=12.2(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [26.100] elevatorPidController: Target=  82.0, Input=  81.4, Error=   0.6, PIDTerms= 0.113/ 0.091/ 0.000/ 0.000, Output= 0.204(-0.548/0.548), Volt=12.2(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [26.148] elevatorPidController: Target=  82.0, Input=  81.4, Error=   0.6, PIDTerms= 0.113/ 0.091/ 0.000/ 0.000, Output= 0.204(-0.480/0.480), Volt=12.2(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [26.192] elevatorPidController: Target=  82.0, Input=  81.4, Error=   0.6, PIDTerms= 0.113/ 0.091/ 0.000/ 0.000, Output= 0.204(-0.437/0.437), Volt=11.6(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [26.230] elevatorPidController: Target=  82.0, Input=  81.4, Error=   0.6, PIDTerms= 0.113/ 0.091/ 0.000/ 0.000, Output= 0.204(-0.349/0.349), Volt=11.5(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [26.286] elevatorPidController: Target=  82.0, Input=  81.4, Error=   0.6, PIDTerms= 0.113/ 0.091/ 0.000/ 0.000, Output= 0.204(-0.262/0.262), Volt=11.5(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [26.336] elevatorPidController: Target=  82.0, Input=  81.4, Error=   0.6, PIDTerms= 0.113/ 0.091/ 0.000/ 0.000, Output= 0.174(-0.174/0.174), Volt=11.7(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [26.380] elevatorPidController: Target=  82.0, Input=  81.4, Error=   0.6, PIDTerms= 0.113/ 0.091/ 0.000/ 0.000, Output= 0.174(-0.174/0.174), Volt=11.7(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [26.425] elevatorPidController: Target=  82.0, Input=  81.4, Error=   0.6, PIDTerms= 0.113/ 0.091/ 0.000/ 0.000, Output= 0.120(-0.120/0.120), Volt=11.5(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [26.477] elevatorPidController: Target=  82.0, Input=  81.4, Error=   0.6, PIDTerms= 0.114/ 0.091/ 0.000/ 0.000, Output= 0.094(-0.094/0.094), Volt=11.7(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [26.538] elevatorPidController: Target=  82.0, Input=  81.4, Error=   0.6, PIDTerms= 0.114/ 0.080/ 0.000/ 0.000, Output= 0.080(-0.080/0.080), Volt=12.6(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [26.586] elevatorPidController: Target=  82.0, Input=  81.4, Error=   0.6, PIDTerms= 0.114/ 0.072/ 0.000/ 0.000, Output= 0.072(-0.072/0.072), Volt=12.6(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [26.647] elevatorPidController: Target=  82.0, Input=  81.4, Error=   0.6, PIDTerms= 0.124/ 0.072/ 0.000/ 0.000, Output= 0.072(-0.072/0.072), Volt=12.6(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [26.705] elevatorPidController: Target=  82.0, Input=  81.4, Error=   0.6, PIDTerms= 0.126/ 0.072/ 0.000/ 0.000, Output= 0.072(-0.072/0.072), Volt=12.6(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [26.748] elevatorPidController: Target=  82.0, Input=  81.4, Error=   0.6, PIDTerms= 0.126/ 0.072/ 0.000/ 0.000, Output= 0.072(-0.072/0.072), Volt=12.6(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [26.805] elevatorPidController: Target=  82.0, Input=  81.4, Error=   0.6, PIDTerms= 0.124/ 0.072/-0.000/ 0.000, Output= 0.072(-0.072/0.072), Volt=12.6(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [26.845] elevatorPidController: Target=  82.0, Input=  81.4, Error=   0.6, PIDTerms= 0.124/ 0.072/ 0.000/ 0.000, Output= 0.072(-0.072/0.072), Volt=12.5(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [26.894] elevatorPidController: Target=  82.0, Input=  81.4, Error=   0.6, PIDTerms= 0.124/ 0.072/ 0.000/ 0.000, Output= 0.072(-0.072/0.072), Volt=12.6(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [26.943] elevatorPidController: Target=  82.0, Input=  81.4, Error=   0.6, PIDTerms= 0.124/ 0.072/ 0.000/ 0.000, Output= 0.072(-0.072/0.072), Volt=12.6(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [26.988] elevatorPidController: Target=  82.0, Input=  81.4, Error=   0.6, PIDTerms= 0.124/ 0.072/ 0.000/ 0.000, Output= 0.072(-0.072/0.072), Volt=12.6(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [27.036] elevatorPidController: Target=  82.0, Input=  81.4, Error=   0.6, PIDTerms= 0.127/ 0.072/ 0.000/ 0.000, Output= 0.072(-0.072/0.072), Volt=12.7(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [27.080] elevatorPidController: Target=  82.0, Input=  81.3, Error=   0.7, PIDTerms= 0.130/ 0.072/ 0.000/ 0.000, Output= 0.072(-0.072/0.072), Volt=12.7(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [27.117] elevatorPidController: Target=  82.0, Input=  81.3, Error=   0.7, PIDTerms= 0.130/ 0.072/ 0.000/ 0.000, Output= 0.072(-0.072/0.072), Volt=12.8(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [27.160] elevatorPidController: Target=  82.0, Input=  81.3, Error=   0.7, PIDTerms= 0.130/ 0.072/ 0.000/ 0.000, Output= 0.072(-0.072/0.072), Volt=12.7(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [27.205] elevatorPidController: Target=  82.0, Input=  81.3, Error=   0.7, PIDTerms= 0.130/ 0.072/ 0.000/ 0.000, Output= 0.072(-0.072/0.072), Volt=12.7(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [27.248] elevatorPidController: Target=  82.0, Input=  81.3, Error=   0.7, PIDTerms= 0.130/ 0.072/ 0.000/ 0.000, Output= 0.072(-0.072/0.072), Volt=12.0(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [27.301] elevatorPidController: Target=  82.0, Input=  81.3, Error=   0.7, PIDTerms= 0.130/ 0.072/ 0.000/ 0.000, Output= 0.072(-0.072/0.072), Volt=12.1(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [27.346] elevatorPidController: Target=  82.0, Input=  81.3, Error=   0.7, PIDTerms= 0.130/ 0.063/ 0.000/ 0.000, Output= 0.063(-0.063/0.063), Volt=12.1(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [27.396] elevatorPidController: Target=  82.0, Input=  81.3, Error=   0.7, PIDTerms= 0.130/ 0.063/ 0.000/ 0.000, Output= 0.063(-0.063/0.063), Volt=12.3(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [27.440] elevatorPidController: Target=  82.0, Input=  81.3, Error=   0.7, PIDTerms= 0.133/ 0.063/ 0.000/ 0.000, Output= 0.063(-0.063/0.063), Volt=12.4(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [27.483] elevatorPidController: Target=  82.0, Input=  81.3, Error=   0.7, PIDTerms= 0.134/ 0.063/ 0.000/ 0.000, Output= 0.063(-0.063/0.063), Volt=12.3(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [27.526] elevatorPidController: Target=  82.0, Input=  81.3, Error=   0.7, PIDTerms= 0.149/ 0.063/ 0.000/ 0.000, Output= 0.063(-0.063/0.063), Volt=12.5(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [27.568] elevatorPidController: Target=  82.0, Input=  81.2, Error=   0.8, PIDTerms= 0.154/ 0.063/ 0.000/ 0.000, Output= 0.063(-0.063/0.063), Volt=12.5(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [27.611] elevatorPidController: Target=  82.0, Input=  81.2, Error=   0.8, PIDTerms= 0.156/ 0.060/ 0.000/ 0.000, Output= 0.060(-0.060/0.060), Volt=12.5(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [27.658] elevatorPidController: Target=  82.0, Input=  81.2, Error=   0.8, PIDTerms= 0.156/ 0.060/ 0.000/ 0.000, Output= 0.060(-0.060/0.060), Volt=12.6(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [27.700] elevatorPidController: Target=  82.0, Input=  81.2, Error=   0.8, PIDTerms= 0.156/ 0.060/ 0.000/ 0.000, Output= 0.060(-0.060/0.060), Volt=12.7(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [27.741] elevatorPidController: Target=  82.0, Input=  81.2, Error=   0.8, PIDTerms= 0.157/ 0.060/ 0.000/ 0.000, Output= 0.060(-0.060/0.060), Volt=12.8(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [27.782] elevatorPidController: Target=  82.0, Input=  81.2, Error=   0.8, PIDTerms= 0.157/ 0.060/ 0.000/ 0.000, Output= 0.060(-0.060/0.060), Volt=12.8(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [27.825] elevatorPidController: Target=  82.0, Input=  81.2, Error=   0.8, PIDTerms= 0.157/ 0.052/ 0.000/ 0.000, Output= 0.052(-0.052/0.052), Volt=12.8(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [27.867] elevatorPidController: Target=  82.0, Input=  81.2, Error=   0.8, PIDTerms= 0.156/ 0.052/-0.000/ 0.000, Output= 0.052(-0.052/0.052), Volt=12.8(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [27.914] elevatorPidController: Target=  82.0, Input=  81.2, Error=   0.8, PIDTerms= 0.157/ 0.042/ 0.000/ 0.000, Output= 0.042(-0.042/0.042), Volt=12.8(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [27.958] elevatorPidController: Target=  81.2, Input=  81.2, Error=   0.0, PIDTerms= 0.001/ 0.000/ 0.000/ 0.000, Output= 0.001(-1.000/1.000), Volt=12.8(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [28.002] elevatorPidController: Target=  81.2, Input=  81.2, Error=   0.1, PIDTerms= 0.010/ 0.000/ 0.000/ 0.000, Output= 0.010(-1.000/1.000), Volt=12.8(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [28.043] elevatorPidController: Target=  81.2, Input=  81.1, Error=   0.1, PIDTerms= 0.027/ 0.000/ 0.000/ 0.000, Output= 0.027(-1.000/1.000), Volt=12.8(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [28.086] elevatorPidController: Target=   6.0, Input=  81.0, Error= -75.0, PIDTerms=-15.008/-0.001/ 0.000/ 0.000, Output=-0.063(-0.063/0.063), Volt=12.8(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [28.137] elevatorPidController: Target=   6.0, Input=  81.0, Error= -75.0, PIDTerms=-15.003/-0.005/ 0.000/ 0.000, Output=-0.141(-0.141/0.141), Volt=12.8(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [28.177] elevatorPidController: Target=   6.0, Input=  81.0, Error= -75.0, PIDTerms=-14.997/-0.008/ 0.000/ 0.000, Output=-0.274(-0.274/0.274), Volt=12.8(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [28.219] elevatorPidController: Target=   6.0, Input=  80.6, Error= -74.6, PIDTerms=-14.924/-0.011/ 0.000/ 0.000, Output=-0.334(-0.334/0.334), Volt=12.7(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [28.260] elevatorPidController: Target=   6.0, Input=  80.1, Error= -74.1, PIDTerms=-14.821/-0.014/ 0.000/ 0.000, Output=-0.371(-0.371/0.371), Volt=12.7(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [28.301] elevatorPidController: Target=   6.0, Input=  79.5, Error= -73.5, PIDTerms=-14.702/-0.017/ 0.000/ 0.000, Output=-0.420(-0.420/0.420), Volt=12.6(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [28.340] elevatorPidController: Target=   6.0, Input=  78.9, Error= -72.9, PIDTerms=-14.587/-0.020/ 0.000/ 0.000, Output=-0.517(-0.517/0.517), Volt=12.6(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [28.376] elevatorPidController: Target=   6.0, Input=  78.2, Error= -72.2, PIDTerms=-14.435/-0.023/ 0.000/ 0.000, Output=-0.517(-0.517/0.517), Volt=12.5(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [28.423] elevatorPidController: Target=   6.0, Input=  77.3, Error= -71.3, PIDTerms=-14.250/-0.026/ 0.000/ 0.000, Output=-0.517(-0.517/0.517), Volt=12.6(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [28.465] elevatorPidController: Target=   6.0, Input=  76.1, Error= -70.1, PIDTerms=-14.030/-0.029/ 0.000/ 0.000, Output=-0.517(-0.517/0.517), Volt=12.6(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [28.505] elevatorPidController: Target=   6.0, Input=  75.0, Error= -69.0, PIDTerms=-13.806/-0.031/ 0.000/ 0.000, Output=-0.517(-0.517/0.517), Volt=12.6(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [28.549] elevatorPidController: Target=   6.0, Input=  73.4, Error= -67.4, PIDTerms=-13.474/-0.035/ 0.000/ 0.000, Output=-0.539(-0.539/0.539), Volt=12.6(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [28.596] elevatorPidController: Target=   6.0, Input=  72.2, Error= -66.2, PIDTerms=-13.237/-0.037/ 0.000/ 0.000, Output=-0.648(-0.648/0.648), Volt=12.6(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [28.637] elevatorPidController: Target=   6.0, Input=  70.9, Error= -64.9, PIDTerms=-12.972/-0.040/ 0.000/ 0.000, Output=-0.766(-0.766/0.766), Volt=12.6(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [28.677] elevatorPidController: Target=   6.0, Input=  69.3, Error= -63.3, PIDTerms=-12.651/-0.043/ 0.000/ 0.000, Output=-0.864(-0.864/0.864), Volt=12.5(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [28.718] elevatorPidController: Target=   6.0, Input=  67.5, Error= -61.5, PIDTerms=-12.309/-0.045/ 0.000/ 0.000, Output=-0.969(-0.969/0.969), Volt=12.5(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [28.758] elevatorPidController: Target=   6.0, Input=  65.4, Error= -59.4, PIDTerms=-11.886/-0.048/ 0.000/ 0.000, Output=-1.000(-1.000/1.000), Volt=12.4(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [28.797] elevatorPidController: Target=   6.0, Input=  63.1, Error= -57.1, PIDTerms=-11.416/-0.050/ 0.000/ 0.000, Output=-1.000(-1.000/1.000), Volt=12.5(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [28.833] elevatorPidController: Target=   6.0, Input=  60.5, Error= -54.5, PIDTerms=-10.905/-0.052/ 0.000/ 0.000, Output=-1.000(-1.000/1.000), Volt=12.6(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [28.871] elevatorPidController: Target=   6.0, Input=  57.8, Error= -51.8, PIDTerms=-10.354/-0.054/ 0.000/ 0.000, Output=-1.000(-1.000/1.000), Volt=12.6(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [28.909] elevatorPidController: Target=   6.0, Input=  55.1, Error= -49.1, PIDTerms=-9.823/-0.056/ 0.000/ 0.000, Output=-1.000(-1.000/1.000), Volt=12.5(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [28.949] elevatorPidController: Target=   6.0, Input=  52.4, Error= -46.4, PIDTerms=-9.281/-0.058/ 0.000/ 0.000, Output=-1.000(-1.000/1.000), Volt=12.6(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [28.990] elevatorPidController: Target=   6.0, Input=  49.7, Error= -43.7, PIDTerms=-8.741/-0.059/ 0.000/ 0.000, Output=-1.000(-1.000/1.000), Volt=12.6(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [29.031] elevatorPidController: Target=   6.0, Input=  47.1, Error= -41.1, PIDTerms=-8.211/-0.061/ 0.000/ 0.000, Output=-1.000(-1.000/1.000), Volt=12.6(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [29.078] elevatorPidController: Target=   6.0, Input=  44.2, Error= -38.2, PIDTerms=-7.648/-0.063/ 0.000/ 0.000, Output=-1.000(-1.000/1.000), Volt=12.6(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [29.118] elevatorPidController: Target=   6.0, Input=  41.4, Error= -35.4, PIDTerms=-7.074/-0.064/ 0.000/ 0.000, Output=-1.000(-1.000/1.000), Volt=12.6(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [29.162] elevatorPidController: Target=   6.0, Input=  38.5, Error= -32.5, PIDTerms=-6.498/-0.066/ 0.000/ 0.000, Output=-1.000(-1.000/1.000), Volt=12.6(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [29.206] elevatorPidController: Target=   6.0, Input=  34.3, Error= -28.3, PIDTerms=-5.652/-0.067/ 0.000/ 0.000, Output=-1.000(-1.000/1.000), Volt=12.6(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [29.248] elevatorPidController: Target=   6.0, Input=  31.4, Error= -25.4, PIDTerms=-5.073/-0.068/ 0.000/ 0.000, Output=-1.000(-1.000/1.000), Volt=12.6(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
GlobalTracer.printPidInfo_Info: [29.298] elevatorPidController: Target=   6.0, Input=  28.6, Error= -22.6, PIDTerms=-4.512/-0.069/ 0.000/ 0.000, Output=-1.000(-1.000/1.000), Volt=12.6(8.7)
GlobalTracer.FrcAuto_Info: Elevator limit switch: false/false
