GlobalTracer.FirstPowerUp_Info: Sat Apr 07 10:20:12 PDT 2018[0.088]: ***** AUTO_MODE *****
GlobalTracer.Vision_Info: Pixy is enabled!
GlobalTracer.FirstPowerUp_Info: PNCMP_Qualification118 (Red3) [FMSConnected=true] msg=RRR
GlobalTracer.CmdAutoMoveToCrossField_Info: [0.136] delay=0.0, startPos=LEFT_POS
GlobalTracer.Robot_Info: [0.150] <<< DRIVE_TO_LANE_3>>> xPos=  0.00,yPos=  0.00,heading=   0.0/   0.0,volts=13.0(13.0)
GlobalTracer.printPidInfo_Info: [0.150] encoderXPidCtrl: Target=   0.0, Input=   0.0, Error=   0.0, PIDTerms= 0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.700/0.700), Volt=13.0(13.0)
GlobalTracer.printPidInfo_Info: [14.394] elevatorPidController: Target=  82.0, Input=   8.0, Error=  74.0, PIDTerms=14.793/ 0.001/-0.000/ 0.000, Output= 0.033(-0.033/0.033), Volt=10.8(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.125, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [14.457] elevatorPidController: Target=  82.0, Input=   8.0, Error=  74.0, PIDTerms=14.793/ 0.005/ 0.000/ 0.000, Output= 0.049(-0.049/0.049), Volt=10.9(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.125, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [14.525] elevatorPidController: Target=  82.0, Input=   7.9, Error=  74.1, PIDTerms=14.823/ 0.010/ 0.000/ 0.000, Output= 0.131(-0.131/0.131), Volt=10.4(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=true/false, talonCurrent=0.125, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [14.598] elevatorPidController: Target=  82.0, Input=   8.1, Error=  73.9, PIDTerms=14.773/ 0.016/-0.000/ 0.000, Output= 0.254(-0.254/0.254), Volt=7.5(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=1.875, pdpElevatorCurrent=0.000
GlobalTracer.pickupTask_Info: [0.486] SAMPLE_CURRENT: Detected startup spike (pickupCurrent=33.75)
GlobalTracer.Robot_Info: [0.486] <<<  SAMPLE_CURRENT>>> xPos= 14.20,yPos=458.74,heading= -91.1/   0.0,volts=7.8(7.2)
GlobalTracer.printPidInfo_Info: [14.692] elevatorPidController: Target=  82.0, Input=   8.2, Error=  73.8, PIDTerms=14.766/ 0.021/-0.000/ 0.000, Output= 0.349(-0.349/0.349), Volt=7.9(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=4.875, pdpElevatorCurrent=5.500
GlobalTracer.pickupTask_Info: [0.592] DELAY_SAMPLING: current=35.13
GlobalTracer.Robot_Info: [0.592] <<<  DELAY_SAMPLING>>> xPos= 13.84,yPos=454.74,heading= -91.9/   0.0,volts=8.0(7.2)
GlobalTracer.printPidInfo_Info: [14.793] elevatorPidController: Target=  82.0, Input=   8.8, Error=  73.2, PIDTerms=14.645/ 0.029/-0.000/ 0.000, Output= 0.806(-0.806/0.806), Volt=8.1(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=13.250, pdpElevatorCurrent=4.875
GlobalTracer.printPidInfo_Info: [14.852] elevatorPidController: Target=  82.0, Input=   9.9, Error=  72.1, PIDTerms=14.415/ 0.034/-0.000/ 0.000, Output= 1.000(-1.000/1.000), Volt=8.0(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=22.250, pdpElevatorCurrent=22.000
GlobalTracer.printPidInfo_Info: [14.893] elevatorPidController: Target=  82.0, Input=  11.0, Error=  71.0, PIDTerms=14.202/ 0.037/-0.000/ 0.000, Output= 1.000(-1.000/1.000), Volt=8.4(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=29.875, pdpElevatorCurrent=22.000
GlobalTracer.printPidInfo_Info: [14.923] elevatorPidController: Target=  82.0, Input=  11.9, Error=  70.1, PIDTerms=14.013/ 0.040/-0.000/ 0.000, Output= 1.000(-1.000/1.000), Volt=8.4(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=36.250, pdpElevatorCurrent=31.500
GlobalTracer.printPidInfo_Info: [14.963] elevatorPidController: Target=  82.0, Input=  12.4, Error=  69.6, PIDTerms=13.929/ 0.042/-0.000/ 0.000, Output= 1.000(-1.000/1.000), Volt=8.2(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=40.125, pdpElevatorCurrent=45.125
GlobalTracer.printPidInfo_Info: [15.017] elevatorPidController: Target=  82.0, Input=  13.7, Error=  68.3, PIDTerms=13.664/ 0.046/-0.000/ 0.000, Output= 1.000(-1.000/1.000), Volt=8.2(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=35.125, pdpElevatorCurrent=39.000
GlobalTracer.printPidInfo_Info: [15.076] elevatorPidController: Target=  82.0, Input=  15.2, Error=  66.8, PIDTerms=13.357/ 0.050/-0.000/ 0.000, Output= 0.697(-0.697/0.697), Volt=8.2(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=30.500, pdpElevatorCurrent=39.000
GlobalTracer.pickupTask_Info: [0.942] SAMPLE_CURRENT: Detected cube in possession (pickupCurent=35.63)
GlobalTracer.Robot_Info: [0.942] <<<  SAMPLE_CURRENT>>> xPos= 15.11,yPos=437.41,heading= -78.7/   0.0,volts=8.0(7.2)
GlobalTracer.printPidInfo_Info: [15.137] elevatorPidController: Target=  82.0, Input=  16.4, Error=  65.6, PIDTerms=13.122/ 0.053/-0.000/ 0.000, Output= 0.448(-0.448/0.448), Volt=9.5(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=14.500, pdpElevatorCurrent=33.125
GlobalTracer.Robot_Info: [1.008] <<<            DONE>>> xPos= 15.78,yPos=435.70,heading= -69.9/   0.0,volts=10.7(7.2)
GlobalTracer.printPidInfo_Info: [15.197] elevatorPidController: Target=  82.0, Input=  17.3, Error=  64.7, PIDTerms=12.934/ 0.057/-0.000/ 0.000, Output= 0.448(-0.448/0.448), Volt=11.2(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=10.125, pdpElevatorCurrent=15.125
GlobalTracer.printPidInfo_Info: [15.254] elevatorPidController: Target=  82.0, Input=  18.1, Error=  63.9, PIDTerms=12.785/ 0.061/-0.000/ 0.000, Output= 0.397(-0.397/0.397), Volt=11.9(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=12.250, pdpElevatorCurrent=11.250
GlobalTracer.printPidInfo_Info: [15.300] elevatorPidController: Target=  82.0, Input=  18.4, Error=  63.6, PIDTerms=12.721/ 0.065/-0.000/ 0.000, Output= 0.349(-0.349/0.349), Volt=11.3(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=11.375, pdpElevatorCurrent=14.750
GlobalTracer.printPidInfo_Info: [15.357] elevatorPidController: Target=  82.0, Input=  18.8, Error=  63.2, PIDTerms=12.638/ 0.067/-0.000/ 0.000, Output= 0.321(-0.321/0.321), Volt=10.0(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=9.000, pdpElevatorCurrent=11.625
GlobalTracer.printPidInfo_Info: [15.402] elevatorPidController: Target=  82.0, Input=  19.0, Error=  63.0, PIDTerms=12.602/ 0.070/-0.000/ 0.000, Output= 0.287(-0.287/0.287), Volt=8.3(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=7.375, pdpElevatorCurrent=8.875
GlobalTracer.printPidInfo_Info: [15.459] elevatorPidController: Target=  82.0, Input=  19.0, Error=  63.0, PIDTerms=12.602/ 0.074/ 0.000/ 0.000, Output= 0.287(-0.287/0.287), Volt=8.1(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=6.250, pdpElevatorCurrent=7.375
GlobalTracer.printPidInfo_Info: [15.535] elevatorPidController: Target=  82.0, Input=  19.0, Error=  63.0, PIDTerms=12.599/ 0.079/-0.000/ 0.000, Output= 0.287(-0.287/0.287), Volt=8.3(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=6.125, pdpElevatorCurrent=7.000
GlobalTracer.printPidInfo_Info: [15.605] elevatorPidController: Target=  82.0, Input=  19.0, Error=  63.0, PIDTerms=12.599/ 0.083/ 0.000/ 0.000, Output= 0.278(-0.278/0.278), Volt=8.5(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=5.875, pdpElevatorCurrent=7.250
GlobalTracer.printPidInfo_Info: [15.663] elevatorPidController: Target=  82.0, Input=  19.0, Error=  63.0, PIDTerms=12.596/ 0.087/-0.000/ 0.000, Output= 0.262(-0.262/0.262), Volt=8.6(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=5.250, pdpElevatorCurrent=6.500
GlobalTracer.printPidInfo_Info: [15.716] elevatorPidController: Target=  82.0, Input=  19.0, Error=  63.0, PIDTerms=12.593/ 0.090/-0.000/ 0.000, Output= 0.262(-0.262/0.262), Volt=8.9(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=5.125, pdpElevatorCurrent=5.750
GlobalTracer.printPidInfo_Info: [15.770] elevatorPidController: Target=  82.0, Input=  19.0, Error=  63.0, PIDTerms=12.593/ 0.094/ 0.000/ 0.000, Output= 0.262(-0.262/0.262), Volt=9.0(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=5.125, pdpElevatorCurrent=5.750
GlobalTracer.printPidInfo_Info: [15.816] elevatorPidController: Target=  82.0, Input=  19.0, Error=  63.0, PIDTerms=12.590/ 0.097/-0.000/ 0.000, Output= 0.254(-0.254/0.254), Volt=10.1(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=5.250, pdpElevatorCurrent=6.250
GlobalTracer.printPidInfo_Info: [15.865] elevatorPidController: Target=  82.0, Input=  19.0, Error=  63.0, PIDTerms=12.590/ 0.100/ 0.000/ 0.000, Output= 0.254(-0.254/0.254), Volt=10.2(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=5.500, pdpElevatorCurrent=6.875
GlobalTracer.printPidInfo_Info: [15.915] elevatorPidController: Target=  82.0, Input=  19.0, Error=  63.0, PIDTerms=12.590/ 0.103/ 0.000/ 0.000, Output= 0.254(-0.254/0.254), Volt=8.5(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=5.125, pdpElevatorCurrent=6.625
GlobalTracer.printPidInfo_Info: [15.973] elevatorPidController: Target=  82.0, Input=  19.0, Error=  63.0, PIDTerms=12.590/ 0.107/ 0.000/ 0.000, Output= 0.254(-0.254/0.254), Volt=8.9(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=4.750, pdpElevatorCurrent=5.375
GlobalTracer.printPidInfo_Info: [16.038] elevatorPidController: Target=  82.0, Input=  19.0, Error=  63.0, PIDTerms=12.590/ 0.111/ 0.000/ 0.000, Output= 0.254(-0.254/0.254), Volt=8.7(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=4.750, pdpElevatorCurrent=5.625
GlobalTracer.printPidInfo_Info: [16.121] elevatorPidController: Target=  82.0, Input=  19.1, Error=  62.9, PIDTerms=12.589/ 0.116/-0.000/ 0.000, Output= 0.254(-0.254/0.254), Volt=11.6(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=5.625, pdpElevatorCurrent=6.500
GlobalTracer.printPidInfo_Info: [16.200] elevatorPidController: Target=  82.0, Input=  19.2, Error=  62.8, PIDTerms=12.563/ 0.121/-0.000/ 0.000, Output= 0.368(-0.368/0.368), Volt=11.9(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=7.625, pdpElevatorCurrent=6.625
GlobalTracer.printPidInfo_Info: [16.241] elevatorPidController: Target=  82.0, Input=  19.2, Error=  62.8, PIDTerms=12.553/ 0.124/-0.000/ 0.000, Output= 0.908(-0.908/0.908), Volt=11.9(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=9.125, pdpElevatorCurrent=9.750
GlobalTracer.printPidInfo_Info: [16.288] elevatorPidController: Target=  82.0, Input=  19.9, Error=  62.1, PIDTerms=12.430/ 0.127/-0.000/ 0.000, Output= 1.000(-1.000/1.000), Volt=10.9(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=52.000, pdpElevatorCurrent=57.875
GlobalTracer.printPidInfo_Info: [16.343] elevatorPidController: Target=  82.0, Input=  20.5, Error=  61.5, PIDTerms=12.300/ 0.130/-0.000/ 0.000, Output= 1.000(-1.000/1.000), Volt=10.5(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=69.000, pdpElevatorCurrent=57.875
GlobalTracer.printPidInfo_Info: [16.377] elevatorPidController: Target=  82.0, Input=  21.3, Error=  60.7, PIDTerms=12.139/ 0.132/-0.000/ 0.000, Output= 1.000(-1.000/1.000), Volt=10.8(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=67.000, pdpElevatorCurrent=76.625
GlobalTracer.printPidInfo_Info: [16.413] elevatorPidController: Target=  82.0, Input=  22.5, Error=  59.5, PIDTerms=11.904/ 0.134/-0.000/ 0.000, Output= 1.000(-1.000/1.000), Volt=11.0(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=51.250, pdpElevatorCurrent=76.625
GlobalTracer.printPidInfo_Info: [16.444] elevatorPidController: Target=  82.0, Input=  23.2, Error=  58.8, PIDTerms=11.759/ 0.136/-0.000/ 0.000, Output= 1.000(-1.000/1.000), Volt=11.2(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=45.375, pdpElevatorCurrent=53.000
GlobalTracer.printPidInfo_Info: [16.482] elevatorPidController: Target=  82.0, Input=  24.7, Error=  57.3, PIDTerms=11.458/ 0.138/-0.000/ 0.000, Output= 1.000(-1.000/1.000), Volt=7.9(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=37.250, pdpElevatorCurrent=53.000
GlobalTracer.printPidInfo_Info: [16.521] elevatorPidController: Target=  82.0, Input=  26.0, Error=  56.0, PIDTerms=11.203/ 0.140/-0.000/ 0.000, Output= 1.000(-1.000/1.000), Volt=8.6(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=29.875, pdpElevatorCurrent=37.875
GlobalTracer.printPidInfo_Info: [16.558] elevatorPidController: Target=  82.0, Input=  27.2, Error=  54.8, PIDTerms=10.951/ 0.143/-0.000/ 0.000, Output= 1.000(-1.000/1.000), Volt=8.6(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=27.875, pdpElevatorCurrent=30.875
GlobalTracer.printPidInfo_Info: [16.599] elevatorPidController: Target=  82.0, Input=  28.4, Error=  53.6, PIDTerms=10.719/ 0.145/-0.000/ 0.000, Output= 1.000(-1.000/1.000), Volt=8.7(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=33.375, pdpElevatorCurrent=30.875
GlobalTracer.printPidInfo_Info: [16.644] elevatorPidController: Target=  82.0, Input=  30.0, Error=  52.0, PIDTerms=10.392/ 0.147/-0.000/ 0.000, Output= 1.000(-1.000/1.000), Volt=10.6(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=39.375, pdpElevatorCurrent=40.875
GlobalTracer.printPidInfo_Info: [16.685] elevatorPidController: Target=  82.0, Input=  31.3, Error=  50.7, PIDTerms=10.133/ 0.149/-0.000/ 0.000, Output= 1.000(-1.000/1.000), Volt=10.9(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=43.625, pdpElevatorCurrent=40.875
GlobalTracer.printPidInfo_Info: [16.723] elevatorPidController: Target=  82.0, Input=  32.0, Error=  50.0, PIDTerms= 9.993/ 0.151/-0.000/ 0.000, Output= 1.000(-1.000/1.000), Volt=11.1(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=47.375, pdpElevatorCurrent=47.625
GlobalTracer.printPidInfo_Info: [16.781] elevatorPidController: Target=  82.0, Input=  33.8, Error=  48.2, PIDTerms= 9.630/ 0.153/-0.000/ 0.000, Output= 1.000(-1.000/1.000), Volt=11.0(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=50.375, pdpElevatorCurrent=53.875
GlobalTracer.printPidInfo_Info: [16.843] elevatorPidController: Target=  82.0, Input=  35.9, Error=  46.1, PIDTerms= 9.219/ 0.156/-0.000/ 0.000, Output= 0.620(-0.620/0.620), Volt=11.9(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=33.500, pdpElevatorCurrent=52.500
GlobalTracer.printPidInfo_Info: [16.908] elevatorPidController: Target=  82.0, Input=  37.9, Error=  44.1, PIDTerms= 8.822/ 0.159/-0.000/ 0.000, Output= 0.571(-0.571/0.571), Volt=11.9(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=13.500, pdpElevatorCurrent=29.125
GlobalTracer.printPidInfo_Info: [16.970] elevatorPidController: Target=  82.0, Input=  39.8, Error=  42.2, PIDTerms= 8.432/ 0.162/-0.000/ 0.000, Output= 0.560(-0.560/0.560), Volt=11.6(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=14.250, pdpElevatorCurrent=15.250
GlobalTracer.printPidInfo_Info: [17.035] elevatorPidController: Target=  82.0, Input=  40.9, Error=  41.1, PIDTerms= 8.217/ 0.164/-0.000/ 0.000, Output= 0.417(-0.417/0.417), Volt=11.1(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=16.125, pdpElevatorCurrent=18.125
GlobalTracer.printPidInfo_Info: [17.073] elevatorPidController: Target=  82.0, Input=  41.6, Error=  40.4, PIDTerms= 8.087/ 0.166/-0.000/ 0.000, Output= 0.216(-0.216/0.216), Volt=11.2(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=10.375, pdpElevatorCurrent=13.500
GlobalTracer.printPidInfo_Info: [17.114] elevatorPidController: Target=  82.0, Input=  41.9, Error=  40.1, PIDTerms= 8.014/ 0.090/-0.000/ 0.000, Output= 0.090(-0.090/0.090), Volt=10.8(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=4.500, pdpElevatorCurrent=13.500
GlobalTracer.printPidInfo_Info: [17.156] elevatorPidController: Target=  42.0, Input=  42.0, Error=  -0.0, PIDTerms=-0.004/-0.000/-0.000/ 0.000, Output=-0.004(-1.000/1.000), Volt=10.7(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=1.375, pdpElevatorCurrent=4.250
GlobalTracer.printPidInfo_Info: [17.195] elevatorPidController: Target=  42.0, Input=  42.0, Error=   0.0, PIDTerms= 0.003/ 0.000/ 0.000/ 0.000, Output= 0.003(-1.000/1.000), Volt=10.4(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.125, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [17.232] elevatorPidController: Target=  42.0, Input=  41.9, Error=   0.1, PIDTerms= 0.023/ 0.000/ 0.000/ 0.000, Output= 0.023(-1.000/1.000), Volt=10.4(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.000, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [17.261] elevatorPidController: Target=  42.0, Input=  41.8, Error=   0.2, PIDTerms= 0.030/ 0.000/ 0.000/ 0.000, Output= 0.030(-1.000/1.000), Volt=10.5(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.000, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [17.283] elevatorPidController: Target=  42.0, Input=  41.7, Error=   0.2, PIDTerms= 0.049/ 0.000/ 0.000/ 0.000, Output= 0.049(-1.000/1.000), Volt=10.7(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.000, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [17.309] elevatorPidController: Target=  42.0, Input=  41.7, Error=   0.3, PIDTerms= 0.062/ 0.000/ 0.000/ 0.000, Output= 0.062(-1.000/1.000), Volt=10.9(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.000, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [17.338] elevatorPidController: Target=  42.0, Input=  41.6, Error=   0.3, PIDTerms= 0.067/ 0.000/ 0.000/ 0.000, Output= 0.067(-1.000/1.000), Volt=11.0(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.125, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [17.361] elevatorPidController: Target=  42.0, Input=  41.6, Error=   0.4, PIDTerms= 0.070/ 0.000/ 0.000/ 0.000, Output= 0.070(-1.000/1.000), Volt=11.1(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.125, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [17.383] elevatorPidController: Target=  42.0, Input=  41.6, Error=   0.4, PIDTerms= 0.070/ 0.000/ 0.000/ 0.000, Output= 0.070(-1.000/1.000), Volt=11.6(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.250, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [17.411] elevatorPidController: Target=  42.0, Input=  41.6, Error=   0.4, PIDTerms= 0.070/ 0.000/ 0.000/ 0.000, Output= 0.070(-1.000/1.000), Volt=11.9(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.250, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [17.433] elevatorPidController: Target=  42.0, Input=  41.6, Error=   0.4, PIDTerms= 0.070/ 0.000/ 0.000/ 0.000, Output= 0.070(-1.000/1.000), Volt=12.0(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.250, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [17.456] elevatorPidController: Target=  42.0, Input=  41.6, Error=   0.4, PIDTerms= 0.070/ 0.000/ 0.000/ 0.000, Output= 0.070(-1.000/1.000), Volt=12.1(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.250, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [17.479] elevatorPidController: Target=  42.0, Input=  41.6, Error=   0.4, PIDTerms= 0.070/ 0.000/ 0.000/ 0.000, Output= 0.070(-1.000/1.000), Volt=12.2(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.250, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [17.503] elevatorPidController: Target=  42.0, Input=  41.6, Error=   0.4, PIDTerms= 0.070/ 0.000/ 0.000/ 0.000, Output= 0.070(-1.000/1.000), Volt=12.3(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.250, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [17.530] elevatorPidController: Target=  42.0, Input=  41.6, Error=   0.4, PIDTerms= 0.072/ 0.000/ 0.000/ 0.000, Output= 0.072(-1.000/1.000), Volt=12.2(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.250, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [17.555] elevatorPidController: Target=  42.0, Input=  41.6, Error=   0.4, PIDTerms= 0.072/ 0.000/ 0.000/ 0.000, Output= 0.072(-1.000/1.000), Volt=12.2(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.250, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [17.577] elevatorPidController: Target=  42.0, Input=  41.6, Error=   0.4, PIDTerms= 0.072/ 0.000/ 0.000/ 0.000, Output= 0.072(-1.000/1.000), Volt=12.3(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.250, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [17.599] elevatorPidController: Target=  42.0, Input=  41.6, Error=   0.4, PIDTerms= 0.072/ 0.000/ 0.000/ 0.000, Output= 0.072(-1.000/1.000), Volt=12.3(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.250, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [17.621] elevatorPidController: Target=  42.0, Input=  41.6, Error=   0.4, PIDTerms= 0.072/ 0.000/ 0.000/ 0.000, Output= 0.072(-1.000/1.000), Volt=12.3(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.500, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [17.643] elevatorPidController: Target=  42.0, Input=  41.6, Error=   0.4, PIDTerms= 0.072/ 0.000/ 0.000/ 0.000, Output= 0.072(-1.000/1.000), Volt=12.3(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.500, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [17.670] elevatorPidController: Target=  42.0, Input=  41.6, Error=   0.4, PIDTerms= 0.076/ 0.000/ 0.000/ 0.000, Output= 0.076(-1.000/1.000), Volt=12.2(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.500, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [17.694] elevatorPidController: Target=  42.0, Input=  41.6, Error=   0.4, PIDTerms= 0.077/ 0.000/ 0.000/ 0.000, Output= 0.078(-1.000/1.000), Volt=12.2(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.500, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [17.716] elevatorPidController: Target=  42.0, Input=  41.6, Error=   0.4, PIDTerms= 0.077/ 0.000/ 0.000/ 0.000, Output= 0.078(-1.000/1.000), Volt=12.3(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.500, pdpElevatorCurrent=0.000
GlobalTracer.printPidInfo_Info: [17.738] elevatorPidController: Target=  42.0, Input=  41.6, Error=   0.4, PIDTerms= 0.077/ 0.000/ 0.000/ 0.000, Output= 0.078(-1.000/1.000), Volt=11.3(7.2)
GlobalTracer.FrcAuto_Info: elevatorLimitSwitches=false/false, talonCurrent=0.500, pdpElevatorCurrent=0.000
